year,state,tse_municipality_id,municipality_name_raw,municipality_name,matched_municipality_id,matched_name_crosswalk,match_method
2016,PR,75590,FLÓRIDA,florida,4108106,florida,direct_code_year_state
2016,PR,75612,FORMOSA DO OESTE,formosa do oeste,4108205,formosa do oeste,direct_code_year_state
2016,PR,75639,FOZ DO IGUAÇU,foz do iguacu,4108304,foz do iguacu,direct_code_year_state
2016,PR,75361,FOZ DO JORDÃO,foz do jordao,4108452,foz do jordao,direct_code_year_state
2016,PR,79774,FRANCISCO ALVES,francisco alves,4108320,francisco alves,direct_code_year_state
2016,PR,75655,FRANCISCO BELTRÃO,francisco beltrao,4108403,francisco beltrao,direct_code_year_state
2016,PR,75671,GENERAL CARNEIRO,general carneiro,4108502,general carneiro,direct_code_year_state
2016,PR,74004,GODOY MOREIRA,godoy moreira,4108551,godoy moreira,direct_code_year_state
2016,PR,75698,GOIOERÊ,goioere,4108601,goioere,direct_code_year_state
2016,PR,75388,GOIOXIM,goioxim,4108650,goioxim,direct_code_year_state
2016,PR,79596,GRANDES RIOS,grandes rios,4108700,grandes rios,direct_code_year_state
2016,PR,75710,GUAÍRA,guaira,4108809,guaira,direct_code_year_state
2016,PR,75736,GUAIRAÇÁ,guairaca,4108908,guairaca,direct_code_year_state
2016,PR,75426,GUAMIRANGA,guamiranga,4108957,guamiranga,direct_code_year_state
2016,PR,75752,GUAPIRAMA,guapirama,4109005,guapirama,direct_code_year_state
2016,PR,75779,GUAPOREMA,guaporema,4109104,guaporema,direct_code_year_state
2016,PR,75795,GUARACI,guaraci,4109203,guaraci,direct_code_year_state
2016,PR,75817,GUARANIAÇU,guaraniacu,4109302,guaraniacu,direct_code_year_state
2016,PR,75833,GUARAPUAVA,guarapuava,4109401,guarapuava,direct_code_year_state
2016,PR,75850,GUARAQUEÇABA,guaraquecaba,4109500,guaraquecaba,direct_code_year_state
2016,PR,75876,GUARATUBA,guaratuba,4109609,guaratuba,direct_code_year_state
2016,PR,74365,HONÓRIO SERPA,honorio serpa,4109658,honorio serpa,direct_code_year_state
2016,PR,75892,IBAITI,ibaiti,4109708,ibaiti,direct_code_year_state
2016,PR,74020,IBEMA,ibema,4109757,ibema,direct_code_year_state
2016,PR,75914,IBIPORÃ,ibipora,4109807,ibipora,direct_code_year_state
2016,PR,75930,ICARAÍMA,icaraima,4109906,icaraima,direct_code_year_state
2016,PR,75957,IGUARAÇU,iguaracu,4110003,iguaracu,direct_code_year_state
2016,PR,74381,IGUATU,iguatu,4110052,iguatu,direct_code_year_state
2016,PR,75442,IMBAÚ,imbau,4110078,imbau,direct_code_year_state
2016,PR,75973,IMBITUVA,imbituva,4110102,imbituva,direct_code_year_state
2016,PR,75990,INÁCIO MARTINS,inacio martins,4110201,inacio martins,direct_code_year_state
2016,PR,76015,INAJÁ,inaja,4110300,inaja,direct_code_year_state
2016,PR,79618,INDIANÓPOLIS,indianopolis,4110409,indianopolis,direct_code_year_state
2016,PR,76031,IPIRANGA,ipiranga,4110508,ipiranga,direct_code_year_state
2016,PR,76058,IPORÃ,ipora,4110607,ipora,direct_code_year_state
2016,PR,74403,IRACEMA DO OESTE,iracema do oeste,4110656,iracema do oeste,direct_code_year_state
2016,PR,76074,IRATI,irati,4110706,irati,direct_code_year_state
2016,PR,76090,IRETAMA,iretama,4110805,iretama,direct_code_year_state
2016,PR,76112,ITAGUAJÉ,itaguaje,4110904,itaguaje,direct_code_year_state
2016,PR,75000,ITAIPULÂNDIA,itaipulandia,4110953,itaipulandia,direct_code_year_state
2016,PR,76139,ITAMBARACÁ,itambaraca,4111001,itambaraca,direct_code_year_state
2016,PR,76155,ITAMBÉ,itambe,4111100,itambe,direct_code_year_state
2016,PR,76171,ITAPEJARA D'OESTE,itapejara d oeste,4111209,itapejara d oeste,direct_code_year_state
2016,PR,74446,ITAPERUÇU,itaperucu,4111258,itaperucu,direct_code_year_state
2016,PR,76198,ITAÚNA DO SUL,itauna do sul,4111308,itauna do sul,direct_code_year_state
2016,PR,76210,IVAÍ,ivai,4111407,ivai,direct_code_year_state
2016,PR,76236,IVAIPORÃ,ivaipora,4111506,ivaipora,direct_code_year_state
2016,PR,74462,IVATÉ,ivate,4111555,ivate,direct_code_year_state
2016,PR,76252,IVATUBA,ivatuba,4111605,ivatuba,direct_code_year_state
2016,PR,76279,JABOTI,jaboti,4111704,jaboti,direct_code_year_state
2016,PR,76295,JACAREZINHO,jacarezinho,4111803,jacarezinho,direct_code_year_state
2016,PR,76317,JAGUAPITÃ,jaguapita,4111902,jaguapita,direct_code_year_state
2016,PR,76333,JAGUARIAÍVA,jaguariaiva,4112009,jaguariaiva,direct_code_year_state
2016,PR,76350,JANDAIA DO SUL,jandaia do sul,4112108,jandaia do sul,direct_code_year_state
2016,PR,76376,JANIÓPOLIS,janiopolis,4112207,janiopolis,direct_code_year_state
2016,PR,76392,JAPIRA,japira,4112306,japira,direct_code_year_state
2016,PR,76414,JAPURÁ,japura,4112405,japura,direct_code_year_state
2016,PR,76430,JARDIM ALEGRE,jardim alegre,4112504,jardim alegre,direct_code_year_state
2016,PR,76457,JARDIM OLINDA,jardim olinda,4112603,jardim olinda,direct_code_year_state
2016,PR,76473,JATAIZINHO,jataizinho,4112702,jataizinho,direct_code_year_state
2016,PR,79979,JESUÍTAS,jesuitas,4112751,jesuitas,direct_code_year_state
2016,PR,76490,JOAQUIM TÁVORA,joaquim tavora,4112801,joaquim tavora,direct_code_year_state
2016,PR,76511,JUNDIAÍ DO SUL,jundiai do sul,4112900,jundiai do sul,direct_code_year_state
2016,PR,84638,JURANDA,juranda,4112959,juranda,direct_code_year_state
2016,PR,76538,JUSSARA,jussara,4113007,jussara,direct_code_year_state
2016,PR,76554,KALORÉ,kalore,4113106,kalore,direct_code_year_state
2016,PR,76570,LAPA,lapa,4113205,lapa,direct_code_year_state
2016,PR,74985,LARANJAL,laranjal,4113254,laranjal,direct_code_year_state
2016,PR,76597,LARANJEIRAS DO SUL,laranjeiras do sul,4113304,laranjeiras do sul,direct_code_year_state
2016,PR,76619,LEÓPOLIS,leopolis,4113403,leopolis,direct_code_year_state
2016,PR,74489,LIDIANÓPOLIS,lidianopolis,4113429,lidianopolis,direct_code_year_state
2016,PR,74047,LINDOESTE,lindoeste,4113452,lindoeste,direct_code_year_state
2016,PR,76635,LOANDA,loanda,4113502,loanda,direct_code_year_state
2016,PR,76651,LOBATO,lobato,4113601,lobato,direct_code_year_state
2016,PR,76678,LONDRINA,londrina,4113700,londrina,direct_code_year_state
2016,PR,75809,LUIZIANA,luiziana,4113734,luiziana,direct_code_year_state
2016,PR,84590,LUNARDELLI,lunardelli,4113759,lunardelli,direct_code_year_state
2016,PR,76694,LUPIONÓPOLIS,lupionopolis,4113809,lupionopolis,direct_code_year_state
2016,PR,76716,MALLET,mallet,4113908,mallet,direct_code_year_state
2016,PR,76732,MAMBORÊ,mambore,4114005,mambore,direct_code_year_state
2016,PR,76759,MANDAGUAÇU,mandaguacu,4114104,mandaguacu,direct_code_year_state
2016,PR,76775,MANDAGUARI,mandaguari,4114203,mandaguari,direct_code_year_state
2016,PR,76791,MANDIRITUBA,mandirituba,4114302,mandirituba,direct_code_year_state
2016,PR,75469,MANFRINÓPOLIS,manfrinopolis,4114351,manfrinopolis,direct_code_year_state
2016,PR,75116,MANGUEIRINHA,mangueirinha,4114401,mangueirinha,direct_code_year_state
2016,PR,76813,MANOEL RIBAS,manoel ribas,4114500,manoel ribas,direct_code_year_state
2016,PR,76830,MARECHAL CÂNDIDO RONDON,marechal candido rondon,4114609,marechal candido rondon,direct_code_year_state
2016,PR,76856,MARIA HELENA,maria helena,4114708,maria helena,direct_code_year_state
2016,PR,76872,MARIALVA,marialva,4114807,marialva,direct_code_year_state
2016,PR,74330,MARILÂNDIA DO SUL,marilandia do sul,4114906,marilandia do sul,direct_code_year_state
2016,PR,79758,MARILENA,marilena,4115002,marilena,direct_code_year_state
2016,PR,76899,MARILUZ,mariluz,4115101,mariluz,direct_code_year_state
2016,PR,76910,MARINGÁ,maringa,4115200,maringa,direct_code_year_state
2016,PR,76937,MARIÓPOLIS,mariopolis,4115309,mariopolis,direct_code_year_state
2016,PR,74500,MARIPÁ,maripa,4115358,maripa,direct_code_year_state
2016,PR,76953,MARMELEIRO,marmeleiro,4115408,marmeleiro,direct_code_year_state
2016,PR,75485,MARQUINHO,marquinho,4115457,marquinho,direct_code_year_state
2016,PR,76970,MARUMBI,marumbi,4115507,marumbi,direct_code_year_state
2016,PR,76996,MATELÂNDIA,matelandia,4115606,matelandia,direct_code_year_state
2016,PR,79634,MATINHOS,matinhos,4115705,matinhos,direct_code_year_state
2016,PR,74527,MATO RICO,mato rico,4115739,mato rico,direct_code_year_state
2016,PR,74543,MAUÁ DA SERRA,maua da serra,4115754,maua da serra,direct_code_year_state
2016,PR,77011,MEDIANEIRA,medianeira,4115804,medianeira,direct_code_year_state
2016,PR,74560,MERCEDES,mercedes,4115853,mercedes,direct_code_year_state
2016,PR,77038,MIRADOR,mirador,4115903,mirador,direct_code_year_state
2016,PR,77054,MIRASELVA,miraselva,4116000,miraselva,direct_code_year_state
2016,PR,84697,MISSAL,missal,4116059,missal,direct_code_year_state
2016,PR,77070,MOREIRA SALES,moreira sales,4116109,moreira sales,direct_code_year_state
2016,PR,77097,MORRETES,morretes,4116208,morretes,direct_code_year_state
2016,PR,77119,MUNHOZ DE MELO,munhoz de melo,4116307,munhoz de melo,direct_code_year_state
2016,PR,77135,NOSSA SENHORA DAS GRAÇAS,nossa senhora das gracas,4116406,nossa senhora das gracas,direct_code_year_state
2016,PR,77151,NOVA ALIANÇA DO IVAÍ,nova alianca do ivai,4116505,nova alianca do ivai,direct_code_year_state
2016,PR,77178,NOVA AMÉRICA DA COLINA,nova america da colina,4116604,nova america da colina,direct_code_year_state
2016,PR,79650,NOVA AURORA,nova aurora,4116703,nova aurora,direct_code_year_state
2016,PR,77194,NOVA CANTU,nova cantu,4116802,nova cantu,direct_code_year_state
2016,PR,77216,NOVA ESPERANÇA,nova esperanca,4116901,nova esperanca,direct_code_year_state
2016,PR,75027,NOVA ESPERANÇA DO SUDOESTE,nova esperanca do sudoeste,4116950,nova esperanca do sudoeste,direct_code_year_state
2016,PR,77232,NOVA FÁTIMA,nova fatima,4117008,nova fatima,direct_code_year_state
2016,PR,74586,NOVA LARANJEIRAS,nova laranjeiras,4117057,nova laranjeiras,direct_code_year_state
2016,PR,77259,NOVA LONDRINA,nova londrina,4117107,nova londrina,direct_code_year_state
2016,PR,79677,NOVA OLÍMPIA,nova olimpia,4117206,nova olimpia,direct_code_year_state
2016,PR,79952,NOVA PRATA DO IGUAÇU,nova prata do iguacu,4117255,nova prata do iguacu,direct_code_year_state
2016,PR,74608,NOVA SANTA BÁRBARA,nova santa barbara,4117214,nova santa barbara,direct_code_year_state
2016,PR,79790,NOVA SANTA ROSA,nova santa rosa,4117222,nova santa rosa,direct_code_year_state
2016,PR,75760,NOVA TEBAS,nova tebas,4117271,nova tebas,direct_code_year_state
2016,PR,74420,NOVO ITACOLOMI,novo itacolomi,4117297,novo itacolomi,direct_code_year_state
2016,PR,77275,ORTIGUEIRA,ortigueira,4117305,ortigueira,direct_code_year_state
2016,PR,77291,OURIZONA,ourizona,4117404,ourizona,direct_code_year_state
2016,PR,74063,OURO VERDE DO OESTE,ouro verde do oeste,4117453,ouro verde do oeste,direct_code_year_state
2016,PR,77313,PAIÇANDU,paicandu,4117503,paicandu,direct_code_year_state
2016,PR,77330,PALMAS,palmas,4117602,palmas,direct_code_year_state
2016,PR,77356,PALMEIRA,palmeira,4117701,palmeira,direct_code_year_state
2016,PR,77372,PALMITAL,palmital,4117800,palmital,direct_code_year_state
2016,PR,77399,PALOTINA,palotina,4117909,palotina,direct_code_year_state
2016,PR,77410,PARAÍSO DO NORTE,paraiso do norte,4118006,paraiso do norte,direct_code_year_state
2016,PR,77437,PARANACITY,paranacity,4118105,paranacity,direct_code_year_state
2016,PR,77453,PARANAGUÁ,paranagua,4118204,paranagua,direct_code_year_state
2016,PR,77470,PARANAPOEMA,paranapoema,4118303,paranapoema,direct_code_year_state
2016,PR,77496,PARANAVAÍ,paranavai,4118402,paranavai,direct_code_year_state
2016,PR,74624,PATO BRAGADO,pato bragado,4118451,pato bragado,direct_code_year_state
2016,PR,77518,PATO BRANCO,pato branco,4118501,pato branco,direct_code_year_state
2016,PR,77534,PAULA FREITAS,paula freitas,4118600,paula freitas,direct_code_year_state
2016,PR,77550,PAULO FRONTIN,paulo frontin,4118709,paulo frontin,direct_code_year_state
2016,PR,77577,PEABIRU,peabiru,4118808,peabiru,direct_code_year_state
2016,PR,75507,PEROBAL,perobal,4118857,perobal,direct_code_year_state
2016,PR,79693,PÉROLA,perola,4118907,perola,direct_code_year_state
2016,PR,77593,PÉROLA D'OESTE,perola d oeste,4119004,perola d oeste,direct_code_year_state
2016,PR,77615,PIÊN,pien,4119103,pien,direct_code_year_state
2016,PR,75043,PINHAIS,pinhais,4119152,pinhais,direct_code_year_state
2016,PR,74640,PINHAL DE SÃO BENTO,pinhal de sao bento,4119251,pinhal de sao bento,direct_code_year_state
2016,PR,77631,PINHALÃO,pinhalao,4119202,pinhalao,direct_code_year_state
2016,PR,77658,PINHÃO,pinhao,4119301,pinhao,direct_code_year_state
2016,PR,77674,PIRAÍ DO SUL,pirai do sul,4119400,pirai do sul,direct_code_year_state
2016,PR,77690,PIRAQUARA,piraquara,4119509,piraquara,direct_code_year_state
2016,PR,77712,PITANGA,pitanga,4119608,pitanga,direct_code_year_state
2016,PR,74667,PITANGUEIRAS,pitangueiras,4119657,pitangueiras,direct_code_year_state
2016,PR,77739,PLANALTINA DO PARANÁ,planaltina do parana,4119707,planaltina do parana,direct_code_year_state
2016,PR,77755,PLANALTO,planalto,4119806,planalto,direct_code_year_state
2016,PR,77771,PONTA GROSSA,ponta grossa,4119905,ponta grossa,direct_code_year_state
2016,PR,75523,PONTAL DO PARANÁ,pontal do parana,4119954,pontal do parana,direct_code_year_state
2016,PR,77798,PORECATU,porecatu,4120002,porecatu,direct_code_year_state
2016,PR,77810,PORTO AMAZONAS,porto amazonas,4120101,porto amazonas,direct_code_year_state
2016,PR,75540,PORTO BARREIRO,porto barreiro,4120150,porto barreiro,direct_code_year_state
2016,PR,77836,PORTO RICO,porto rico,4120200,porto rico,direct_code_year_state
2016,PR,77852,PORTO VITÓRIA,porto vitoria,4120309,porto vitoria,direct_code_year_state
2016,PR,75566,PRADO FERREIRA,prado ferreira,4120333,prado ferreira,direct_code_year_state
2016,PR,79910,PRANCHITA,pranchita,4120358,pranchita,direct_code_year_state
2016,PR,77879,PRESIDENTE CASTELO BRANCO,presidente castelo branco,4120408,presidente castelo branco,direct_code_year_state
2016,PR,77895,PRIMEIRO DE MAIO,primeiro de maio,4120507,primeiro de maio,direct_code_year_state
2016,PR,77917,PRUDENTÓPOLIS,prudentopolis,4120606,prudentopolis,direct_code_year_state
2016,PR,75582,QUARTO CENTENÁRIO,quarto centenario,4120655,quarto centenario,direct_code_year_state
2016,PR,77933,QUATIGUÁ,quatigua,4120705,quatigua,direct_code_year_state
2016,PR,77950,QUATRO BARRAS,quatro barras,4120804,quatro barras,direct_code_year_state
2016,PR,74683,QUATRO PONTES,quatro pontes,4120853,quatro pontes,direct_code_year_state
2016,PR,79553,QUEDAS DO IGUAÇU,quedas do iguacu,4120903,quedas do iguacu,direct_code_year_state
2016,PR,77976,QUERÊNCIA DO NORTE,querencia do norte,4121000,querencia do norte,direct_code_year_state
2016,PR,77992,QUINTA DO SOL,quinta do sol,4121109,quinta do sol,direct_code_year_state
2016,PR,78018,QUITANDINHA,quitandinha,4121208,quitandinha,direct_code_year_state
2016,PR,74705,RAMILÂNDIA,ramilandia,4121257,ramilandia,direct_code_year_state
2016,PR,78034,RANCHO ALEGRE,rancho alegre,4121307,rancho alegre,direct_code_year_state
2016,PR,74721,RANCHO ALEGRE D'OESTE,rancho alegre d oeste,4121356,rancho alegre d oeste,direct_code_year_state
2016,PR,78050,REALEZA,realeza,4121406,realeza,direct_code_year_state
2016,PR,78077,REBOUÇAS,reboucas,4121505,reboucas,direct_code_year_state
2016,PR,78093,RENASCENÇA,renascenca,4121604,renascenca,direct_code_year_state
2016,PR,78115,RESERVA,reserva,4121703,reserva,direct_code_year_state
2016,PR,75604,RESERVA DO IGUAÇU,reserva do iguacu,4121752,reserva do iguacu,direct_code_year_state
2016,PR,78131,RIBEIRÃO CLARO,ribeirao claro,4121802,ribeirao claro,direct_code_year_state
2016,PR,78158,RIBEIRÃO DO PINHAL,ribeirao do pinhal,4121901,ribeirao do pinhal,direct_code_year_state
2016,PR,78174,RIO AZUL,rio azul,4122008,rio azul,direct_code_year_state
2016,PR,78190,RIO BOM,rio bom,4122107,rio bom,direct_code_year_state
2016,PR,74748,RIO BONITO DO IGUAÇU,rio bonito do iguacu,4122156,rio bonito do iguacu,direct_code_year_state
2016,PR,75620,RIO BRANCO DO IVAÍ,rio branco do ivai,4122172,rio branco do ivai,direct_code_year_state
2016,PR,78212,RIO BRANCO DO SUL,rio branco do sul,4122206,rio branco do sul,direct_code_year_state
2016,PR,78239,RIO NEGRO,rio negro,4122305,rio negro,direct_code_year_state
2016,PR,78255,ROLÂNDIA,rolandia,4122404,rolandia,direct_code_year_state
2016,PR,78271,RONCADOR,roncador,4122503,roncador,direct_code_year_state
2016,PR,78298,RONDON,rondon,4122602,rondon,direct_code_year_state
2016,PR,75744,ROSÁRIO DO IVAÍ,rosario do ivai,4122651,rosario do ivai,direct_code_year_state
2016,PR,78310,SABÁUDIA,sabaudia,4122701,sabaudia,direct_code_year_state
2016,PR,78336,SALGADO FILHO,salgado filho,4122800,salgado filho,direct_code_year_state
2016,PR,78352,SALTO DO ITARARÉ,salto do itarare,4122909,salto do itarare,direct_code_year_state
2016,PR,78379,SALTO DO LONTRA,salto do lontra,4123006,salto do lontra,direct_code_year_state
2016,PR,78395,SANTA AMÉLIA,santa amelia,4123105,santa amelia,direct_code_year_state
2016,PR,78417,SANTA CECÍLIA DO PAVÃO,santa cecilia do pavao,4123204,santa cecilia do pavao,direct_code_year_state
2016,PR,78433,SANTA CRUZ DE MONTE CASTELO,santa cruz de monte castelo,4123303,santa cruz de monte castelo,direct_code_year_state
2016,PR,78450,SANTA FÉ,santa fe,4123402,santa fe,direct_code_year_state
2016,PR,79715,SANTA HELENA,santa helena,4123501,santa helena,direct_code_year_state
2016,PR,78476,SANTA INÊS,santa ines,4123600,santa ines,direct_code_year_state
2016,PR,78492,SANTA ISABEL DO IVAÍ,santa isabel do ivai,4123709,santa isabel do ivai,direct_code_year_state
2016,PR,78514,SANTA IZABEL DO OESTE,santa izabel do oeste,4123808,santa izabel do oeste,direct_code_year_state
2016,PR,74764,SANTA LÚCIA,santa lucia,4123824,santa lucia,direct_code_year_state
2016,PR,74802,SANTA MARIA DO OESTE,santa maria do oeste,4123857,santa maria do oeste,direct_code_year_state
2016,PR,78530,SANTA MARIANA,santa mariana,4123907,santa mariana,direct_code_year_state
2016,PR,74829,SANTA MÔNICA,santa monica,4123956,santa monica,direct_code_year_state
2016,PR,74080,SANTA TEREZA DO OESTE,santa tereza do oeste,4124020,santa tereza do oeste,direct_code_year_state
2016,PR,84670,SANTA TEREZINHA DE ITAIPU,santa terezinha de itaipu,4124053,santa terezinha de itaipu,direct_code_year_state
2016,PR,78557,SANTANA DO ITARARÉ,santana do itarare,4124004,santana do itarare,direct_code_year_state
2016,PR,78590,SANTO ANTÔNIO DA PLATINA,santo antonio da platina,4124103,santo antonio da platina,direct_code_year_state
2016,PR,78611,SANTO ANTONIO DO CAIUÁ,santo antonio do caiua,4124202,santo antonio do caiua,direct_code_year_state
2016,PR,78638,SANTO ANTÔNIO DO PARAÍSO,santo antonio do paraiso,4124301,santo antonio do paraiso,direct_code_year_state
2016,PR,78573,SANTO ANTÔNIO DO SUDOESTE,santo antonio do sudoeste,4124400,santo antonio do sudoeste,direct_code_year_state
2016,PR,78654,SANTO INÁCIO,santo inacio,4124509,santo inacio,direct_code_year_state
2016,PR,78670,SÃO CARLOS DO IVAÍ,sao carlos do ivai,4124608,sao carlos do ivai,direct_code_year_state
2016,PR,78697,SÃO JERÔNIMO DA SERRA,sao jeronimo da serra,4124707,sao jeronimo da serra,direct_code_year_state
2016,PR,78719,SÃO JOÃO,sao joao,4124806,sao joao,direct_code_year_state
2016,PR,78735,SÃO JOÃO DO CAIUÁ,sao joao do caiua,4124905,sao joao do caiua,direct_code_year_state
2016,PR,78751,SÃO JOÃO DO IVAÍ,sao joao do ivai,4125001,sao joao do ivai,direct_code_year_state
2016,PR,78778,SÃO JOÃO DO TRIUNFO,sao joao do triunfo,4125100,sao joao do triunfo,direct_code_year_state
2016,PR,78816,SÃO JORGE D'OESTE,sao jorge d oeste,4125209,sao jorge d oeste,direct_code_year_state
2016,PR,78794,SÃO JORGE DO IVAÍ,sao jorge do ivai,4125308,sao jorge do ivai,direct_code_year_state
2016,PR,79995,SÃO JORGE DO PATROCÍNIO,sao jorge do patrocinio,4125357,sao jorge do patrocinio,direct_code_year_state
2016,PR,78832,SÃO JOSÉ DA BOA VISTA,sao jose da boa vista,4125407,sao jose da boa vista,direct_code_year_state
2016,PR,84719,SÃO JOSÉ DAS PALMEIRAS,sao jose das palmeiras,4125456,sao jose das palmeiras,direct_code_year_state
2016,PR,78859,SÃO JOSÉ DOS PINHAIS,sao jose dos pinhais,4125506,sao jose dos pinhais,direct_code_year_state
2016,PR,74845,SÃO MANOEL DO PARANÁ,sao manoel do parana,4125555,sao manoel do parana,direct_code_year_state
2016,PR,78875,SÃO MATEUS DO SUL,sao mateus do sul,4125605,sao mateus do sul,direct_code_year_state
2016,PR,78891,SÃO MIGUEL DO IGUAÇU,sao miguel do iguacu,4125704,sao miguel do iguacu,direct_code_year_state
2016,PR,74861,SÃO PEDRO DO IGUAÇU,sao pedro do iguacu,4125753,sao pedro do iguacu,direct_code_year_state
2016,PR,78913,SÃO PEDRO DO IVAÍ,sao pedro do ivai,4125803,sao pedro do ivai,direct_code_year_state
2016,PR,78930,SÃO PEDRO DO PARANÁ,sao pedro do parana,4125902,sao pedro do parana,direct_code_year_state
2016,PR,78956,SÃO SEBASTIÃO DA AMOREIRA,sao sebastiao da amoreira,4126009,sao sebastiao da amoreira,direct_code_year_state
2016,PR,78972,SÃO TOMÉ,sao tome,4126108,sao tome,direct_code_year_state
2016,PR,78999,SAPOPEMA,sapopema,4126207,sapopema,direct_code_year_state
2016,PR,84611,SARANDI,sarandi,4126256,sarandi,direct_code_year_state
2016,PR,75060,SAUDADE DO IGUAÇU,saudade do iguacu,4126272,saudade do iguacu,direct_code_year_state
2016,PR,79014,SENGÉS,senges,4126306,senges,direct_code_year_state
2016,PR,75647,SERRANÓPOLIS DO IGUAÇU,serranopolis do iguacu,4126355,serranopolis do iguacu,direct_code_year_state
2016,PR,79030,SERTANEJA,sertaneja,4126405,sertaneja,direct_code_year_state
2016,PR,79057,SERTANÓPOLIS,sertanopolis,4126504,sertanopolis,direct_code_year_state
2016,PR,79073,SIQUEIRA CAMPOS,siqueira campos,4126603,siqueira campos,direct_code_year_state
2016,PR,75787,SULINA,sulina,4126652,sulina,direct_code_year_state
2016,PR,75663,TAMARANA,tamarana,4126678,tamarana,direct_code_year_state
2016,PR,79090,TAMBOARA,tamboara,4126702,tamboara,direct_code_year_state
2016,PR,79111,TAPEJARA,tapejara,4126801,tapejara,direct_code_year_state
2016,PR,79731,TAPIRA,tapira,4126900,tapira,direct_code_year_state
2016,PR,79138,TEIXEIRA SOARES,teixeira soares,4127007,teixeira soares,direct_code_year_state
2016,PR,79154,TELÊMACO BORBA,telemaco borba,4127106,telemaco borba,direct_code_year_state
2016,PR,79170,TERRA BOA,terra boa,4127205,terra boa,direct_code_year_state
2016,PR,79197,TERRA RICA,terra rica,4127304,terra rica,direct_code_year_state
2016,PR,79219,TERRA ROXA,terra roxa,4127403,terra roxa,direct_code_year_state
2016,PR,79235,TIBAGI,tibagi,4127502,tibagi,direct_code_year_state
2016,PR,79251,TIJUCAS DO SUL,tijucas do sul,4127601,tijucas do sul,direct_code_year_state
2016,PR,79278,TOLEDO,toledo,4127700,toledo,direct_code_year_state
2016,PR,79294,TOMAZINA,tomazina,4127809,tomazina,direct_code_year_state
2016,PR,79871,TRÊS BARRAS DO PARANÁ,tres barras do parana,4127858,tres barras do parana,direct_code_year_state
2016,PR,74888,TUNAS DO PARANÁ,tunas do parana,4127882,tunas do parana,direct_code_year_state
2016,PR,79316,TUNEIRAS DO OESTE,tuneiras do oeste,4127908,tuneiras do oeste,direct_code_year_state
2016,PR,79936,TUPÃSSI,tupassi,4127957,tupassi,direct_code_year_state
2016,PR,84530,TURVO,turvo,4127965,turvo,direct_code_year_state
2016,PR,79332,UBIRATÃ,ubirata,4128005,ubirata,direct_code_year_state
2016,PR,79359,UMUARAMA,umuarama,4128104,umuarama,direct_code_year_state
2016,PR,79375,UNIÃO DA VITÓRIA,uniao da vitoria,4128203,uniao da vitoria,direct_code_year_state
2016,PR,79391,UNIFLOR,uniflor,4128302,uniflor,direct_code_year_state
2016,PR,79413,URAÍ,urai,4128401,urai,direct_code_year_state
2016,PR,74900,VENTANIA,ventania,4128534,ventania,direct_code_year_state
2016,PR,79898,VERA CRUZ DO OESTE,vera cruz do oeste,4128559,vera cruz do oeste,direct_code_year_state
2016,PR,79456,VERÊ,vere,4128609,vere,direct_code_year_state
2016,PR,74969,VIRMOND,virmond,4128658,virmond,direct_code_year_state
2016,PR,79472,VITORINO,vitorino,4128708,vitorino,direct_code_year_state
2016,PR,79430,WENCESLAU BRAZ,wenceslau braz,4128500,wenceslau braz,direct_code_year_state
2016,PR,79499,XAMBRÊ,xambre,4128807,xambre,direct_code_year_state
2016,RJ,58017,ANGRA DOS REIS,angra dos reis,3300100,angra dos reis,direct_code_year_state
2016,RJ,58181,APERIBÉ,aperibe,3300159,aperibe,direct_code_year_state
2016,RJ,58033,ARARUAMA,araruama,3300209,araruama,direct_code_year_state
2016,RJ,58220,AREAL,areal,3300225,areal,direct_code_year_state
2016,RJ,58408,ARMAÇÃO DOS BÚZIOS,armacao dos buzios,3300233,armacao dos buzios,direct_code_year_state
2016,RJ,59277,ARRAIAL DO CABO,arraial do cabo,3300258,arraial do cabo,direct_code_year_state
2016,RJ,58050,BARRA DO PIRAÍ,barra do pirai,3300308,barra do pirai,direct_code_year_state
2016,RJ,58076,BARRA MANSA,barra mansa,3300407,barra mansa,direct_code_year_state
2016,RJ,58041,BELFORD ROXO,belford roxo,3300456,belford roxo,direct_code_year_state
2016,RJ,58092,BOM JARDIM,bom jardim,3300506,bom jardim,direct_code_year_state
2016,RJ,58114,BOM JESUS DO ITABAPOANA,bom jesus do itabapoana,3300605,bom jesus do itabapoana,direct_code_year_state
2016,RJ,58130,CABO FRIO,cabo frio,3300704,cabo frio,direct_code_year_state
2016,RJ,58157,CACHOEIRAS DE MACACU,cachoeiras de macacu,3300803,cachoeiras de macacu,direct_code_year_state
2016,RJ,58173,CAMBUCI,cambuci,3300902,cambuci,direct_code_year_state
2016,RJ,58190,CAMPOS DOS GOYTACAZES,campos dos goytacazes,3301009,campos dos goytacazes,direct_code_year_state
2016,RJ,58211,CANTAGALO,cantagalo,3301108,cantagalo,direct_code_year_state
2016,RJ,58300,CARAPEBUS,carapebus,3300936,carapebus,direct_code_year_state
2016,RJ,58068,CARDOSO MOREIRA,cardoso moreira,3301157,cardoso moreira,direct_code_year_state
2016,RJ,58238,CARMO,carmo,3301207,carmo,direct_code_year_state
2016,RJ,58254,CASIMIRO DE ABREU,casimiro de abreu,3301306,casimiro de abreu,direct_code_year_state
